Date (days); distance (AU)
01.12.2018 ; 1.55716
02.12.2018 ; 1.55137
03.12.2018 ; 1.54555
04.12.2018 ; 1.5397
05.12.2018 ; 1.53383
06.12.2018 ; 1.52792
07.12.2018 ; 1.52199
08.12.2018 ; 1.51604
09.12.2018 ; 1.51005
10.12.2018 ; 1.50404
11.12.2018 ; 1.498
12.12.2018 ; 1.49194
13.12.2018 ; 1.48584
14.12.2018 ; 1.47972
15.12.2018 ; 1.47357
16.12.2018 ; 1.4674
17.12.2018 ; 1.4612
18.12.2018 ; 1.45497
19.12.2018 ; 1.44871
20.12.2018 ; 1.44242
21.12.2018 ; 1.43611
22.12.2018 ; 1.42978
23.12.2018 ; 1.42341
24.12.2018 ; 1.41702
25.12.2018 ; 1.4106
26.12.2018 ; 1.40416
27.12.2018 ; 1.39768
28.12.2018 ; 1.39119
29.12.2018 ; 1.38466
30.12.2018 ; 1.37811
31.12.2018 ; 1.37154
01.01.2019 ; 1.36494
02.01.2019 ; 1.35831
03.01.2019 ; 1.35166
04.01.2019 ; 1.34499
05.01.2019 ; 1.33829
06.01.2019 ; 1.33156
07.01.2019 ; 1.32481
08.01.2019 ; 1.31804
09.01.2019 ; 1.31124
10.01.2019 ; 1.30442
11.01.2019 ; 1.29758
12.01.2019 ; 1.29071
13.01.2019 ; 1.28382
14.01.2019 ; 1.27691
15.01.2019 ; 1.26998
16.01.2019 ; 1.26302
17.01.2019 ; 1.25605
18.01.2019 ; 1.24905
19.01.2019 ; 1.24204
20.01.2019 ; 1.235
21.01.2019 ; 1.22795
22.01.2019 ; 1.22087
23.01.2019 ; 1.21378
24.01.2019 ; 1.20667
25.01.2019 ; 1.19954
26.01.2019 ; 1.1924
27.01.2019 ; 1.18523
28.01.2019 ; 1.17806
29.01.2019 ; 1.17086
30.01.2019 ; 1.16366
31.01.2019 ; 1.15644
01.02.2019 ; 1.1492
02.02.2019 ; 1.14195
03.02.2019 ; 1.13469
04.02.2019 ; 1.12742
05.02.2019 ; 1.12014
06.02.2019 ; 1.11285
07.02.2019 ; 1.10555
08.02.2019 ; 1.09824
09.02.2019 ; 1.09092
10.02.2019 ; 1.08359
11.02.2019 ; 1.07626
12.02.2019 ; 1.06893
13.02.2019 ; 1.06159
14.02.2019 ; 1.05424
15.02.2019 ; 1.0469
16.02.2019 ; 1.03955
17.02.2019 ; 1.0322
18.02.2019 ; 1.02485
19.02.2019 ; 1.01751
20.02.2019 ; 1.01016
21.02.2019 ; 1.00282
22.02.2019 ; 0.995489
23.02.2019 ; 0.988161
24.02.2019 ; 0.98084
25.02.2019 ; 0.973528
26.02.2019 ; 0.966225
27.02.2019 ; 0.958935
28.02.2019 ; 0.951656
01.03.2019 ; 0.944392
02.03.2019 ; 0.937144
03.03.2019 ; 0.929912
04.03.2019 ; 0.922699
05.03.2019 ; 0.915506
06.03.2019 ; 0.908335
07.03.2019 ; 0.901188
08.03.2019 ; 0.894065
09.03.2019 ; 0.88697
10.03.2019 ; 0.879903
11.03.2019 ; 0.872867
12.03.2019 ; 0.865864
13.03.2019 ; 0.858895
14.03.2019 ; 0.851963
15.03.2019 ; 0.845069
16.03.2019 ; 0.838216
17.03.2019 ; 0.831406
18.03.2019 ; 0.824641
19.03.2019 ; 0.817924
20.03.2019 ; 0.811257
21.03.2019 ; 0.804642
22.03.2019 ; 0.798082
23.03.2019 ; 0.791579
24.03.2019 ; 0.785137
25.03.2019 ; 0.778757
26.03.2019 ; 0.772443
27.03.2019 ; 0.766197
28.03.2019 ; 0.760022
29.03.2019 ; 0.753921
30.03.2019 ; 0.747898
31.03.2019 ; 0.741955
01.04.2019 ; 0.736095
02.04.2019 ; 0.730322
03.04.2019 ; 0.724639
04.04.2019 ; 0.719048
05.04.2019 ; 0.713555
06.04.2019 ; 0.708161
07.04.2019 ; 0.702871
08.04.2019 ; 0.697687
09.04.2019 ; 0.692614
10.04.2019 ; 0.687655
11.04.2019 ; 0.682814
12.04.2019 ; 0.678094
13.04.2019 ; 0.673499
14.04.2019 ; 0.669033
15.04.2019 ; 0.6647
16.04.2019 ; 0.660502
17.04.2019 ; 0.656444
18.04.2019 ; 0.65253
19.04.2019 ; 0.648763
20.04.2019 ; 0.645147
21.04.2019 ; 0.641686
22.04.2019 ; 0.638382
23.04.2019 ; 0.63524
24.04.2019 ; 0.632263
25.04.2019 ; 0.629454
26.04.2019 ; 0.626816
27.04.2019 ; 0.624353
28.04.2019 ; 0.622068
29.04.2019 ; 0.619963
30.04.2019 ; 0.618041
01.05.2019 ; 0.616305
02.05.2019 ; 0.614758
03.05.2019 ; 0.613401
04.05.2019 ; 0.612236
05.05.2019 ; 0.611267
06.05.2019 ; 0.610493
07.05.2019 ; 0.609918
08.05.2019 ; 0.609541
09.05.2019 ; 0.609365
10.05.2019 ; 0.60939
11.05.2019 ; 0.609617
12.05.2019 ; 0.610046
13.05.2019 ; 0.610677
14.05.2019 ; 0.611511
15.05.2019 ; 0.612546
16.05.2019 ; 0.613784
17.05.2019 ; 0.615223
18.05.2019 ; 0.616861
19.05.2019 ; 0.618699
20.05.2019 ; 0.620735
21.05.2019 ; 0.622966
22.05.2019 ; 0.625393
23.05.2019 ; 0.628012
24.05.2019 ; 0.630822
25.05.2019 ; 0.63382
26.05.2019 ; 0.637004
27.05.2019 ; 0.640372
28.05.2019 ; 0.643921
29.05.2019 ; 0.647649
30.05.2019 ; 0.651551
31.05.2019 ; 0.655627
01.06.2019 ; 0.659872
02.06.2019 ; 0.664283
03.06.2019 ; 0.668857
04.06.2019 ; 0.673592
05.06.2019 ; 0.678483
06.06.2019 ; 0.683528
07.06.2019 ; 0.688723
08.06.2019 ; 0.694064
09.06.2019 ; 0.699549
10.06.2019 ; 0.705174
11.06.2019 ; 0.710936
12.06.2019 ; 0.71683
13.06.2019 ; 0.722855
14.06.2019 ; 0.729006
15.06.2019 ; 0.73528
16.06.2019 ; 0.741674
17.06.2019 ; 0.748185
18.06.2019 ; 0.75481
19.06.2019 ; 0.761544
20.06.2019 ; 0.768386
21.06.2019 ; 0.775332
22.06.2019 ; 0.782378
23.06.2019 ; 0.789523
24.06.2019 ; 0.796763
25.06.2019 ; 0.804094
26.06.2019 ; 0.811516
27.06.2019 ; 0.819023
28.06.2019 ; 0.826615
29.06.2019 ; 0.834287
30.06.2019 ; 0.842038
01.07.2019 ; 0.849865
02.07.2019 ; 0.857765
03.07.2019 ; 0.865737
04.07.2019 ; 0.873776
05.07.2019 ; 0.881882
06.07.2019 ; 0.890052
07.07.2019 ; 0.898283
08.07.2019 ; 0.906573
09.07.2019 ; 0.914921
10.07.2019 ; 0.923324
11.07.2019 ; 0.93178
12.07.2019 ; 0.940287
13.07.2019 ; 0.948843
14.07.2019 ; 0.957446
15.07.2019 ; 0.966094
16.07.2019 ; 0.974786
17.07.2019 ; 0.98352
18.07.2019 ; 0.992293
19.07.2019 ; 1.0011
20.07.2019 ; 1.00995
21.07.2019 ; 1.01884
22.07.2019 ; 1.02775
23.07.2019 ; 1.0367
24.07.2019 ; 1.04568
25.07.2019 ; 1.05469
26.07.2019 ; 1.06372
27.07.2019 ; 1.07278
28.07.2019 ; 1.08186
29.07.2019 ; 1.09097
30.07.2019 ; 1.1001
31.07.2019 ; 1.10925
01.08.2019 ; 1.11842
02.08.2019 ; 1.12761
03.08.2019 ; 1.13681
04.08.2019 ; 1.14603
05.08.2019 ; 1.15526
06.08.2019 ; 1.16451
07.08.2019 ; 1.17376
08.08.2019 ; 1.18303
09.08.2019 ; 1.19231
10.08.2019 ; 1.2016
11.08.2019 ; 1.21089
12.08.2019 ; 1.22019
13.08.2019 ; 1.2295
14.08.2019 ; 1.23881
15.08.2019 ; 1.24813
16.08.2019 ; 1.25744
17.08.2019 ; 1.26676
18.08.2019 ; 1.27608
19.08.2019 ; 1.2854
20.08.2019 ; 1.29472
21.08.2019 ; 1.30403
22.08.2019 ; 1.31335
23.08.2019 ; 1.32266
24.08.2019 ; 1.33196
25.08.2019 ; 1.34126
26.08.2019 ; 1.35055
27.08.2019 ; 1.35984
28.08.2019 ; 1.36912
29.08.2019 ; 1.37838
30.08.2019 ; 1.38764
31.08.2019 ; 1.39689
01.09.2019 ; 1.40613
02.09.2019 ; 1.41536
03.09.2019 ; 1.42457
04.09.2019 ; 1.43377
05.09.2019 ; 1.44296
06.09.2019 ; 1.45213
07.09.2019 ; 1.46128
08.09.2019 ; 1.47042
09.09.2019 ; 1.47955
10.09.2019 ; 1.48865
11.09.2019 ; 1.49774
12.09.2019 ; 1.50681
13.09.2019 ; 1.51586
14.09.2019 ; 1.52489
15.09.2019 ; 1.5339
16.09.2019 ; 1.54288
17.09.2019 ; 1.55185
18.09.2019 ; 1.56079
19.09.2019 ; 1.56971
20.09.2019 ; 1.5786
21.09.2019 ; 1.58747
22.09.2019 ; 1.59632
23.09.2019 ; 1.60514
24.09.2019 ; 1.61393
25.09.2019 ; 1.6227
26.09.2019 ; 1.63144
27.09.2019 ; 1.64015
28.09.2019 ; 1.64883
29.09.2019 ; 1.65748
30.09.2019 ; 1.6661
01.10.2019 ; 1.6747
02.10.2019 ; 1.68326
03.10.2019 ; 1.69179
04.10.2019 ; 1.70029
05.10.2019 ; 1.70876
06.10.2019 ; 1.71719
07.10.2019 ; 1.72559
08.10.2019 ; 1.73396
09.10.2019 ; 1.74229
10.10.2019 ; 1.75059
11.10.2019 ; 1.75885
12.10.2019 ; 1.76708
13.10.2019 ; 1.77527
14.10.2019 ; 1.78342
15.10.2019 ; 1.79154
16.10.2019 ; 1.79961
17.10.2019 ; 1.80765
18.10.2019 ; 1.81565
19.10.2019 ; 1.82362
20.10.2019 ; 1.83154
21.10.2019 ; 1.83942
22.10.2019 ; 1.84726
23.10.2019 ; 1.85506
24.10.2019 ; 1.86282
25.10.2019 ; 1.87054
26.10.2019 ; 1.87822
27.10.2019 ; 1.88585
28.10.2019 ; 1.89344
29.10.2019 ; 1.90099
30.10.2019 ; 1.90849
31.10.2019 ; 1.91595
01.11.2019 ; 1.92337
02.11.2019 ; 1.93074
03.11.2019 ; 1.93806
04.11.2019 ; 1.94534
05.11.2019 ; 1.95257
06.11.2019 ; 1.95976
07.11.2019 ; 1.9669
08.11.2019 ; 1.97399
09.11.2019 ; 1.98104
10.11.2019 ; 1.98804
11.11.2019 ; 1.99499
12.11.2019 ; 2.00189
13.11.2019 ; 2.00874
14.11.2019 ; 2.01554
15.11.2019 ; 2.0223
16.11.2019 ; 2.029
17.11.2019 ; 2.03566
18.11.2019 ; 2.04227
19.11.2019 ; 2.04882
20.11.2019 ; 2.05532
21.11.2019 ; 2.06178
22.11.2019 ; 2.06818
23.11.2019 ; 2.07453
24.11.2019 ; 2.08083
25.11.2019 ; 2.08708
26.11.2019 ; 2.09327
27.11.2019 ; 2.09941
28.11.2019 ; 2.1055
29.11.2019 ; 2.11154
30.11.2019 ; 2.11753
01.12.2019 ; 2.12346
02.12.2019 ; 2.12934
03.12.2019 ; 2.13516
04.12.2019 ; 2.14093
05.12.2019 ; 2.14665
06.12.2019 ; 2.15231
07.12.2019 ; 2.15792
08.12.2019 ; 2.16347
09.12.2019 ; 2.16897
10.12.2019 ; 2.17441
11.12.2019 ; 2.1798
12.12.2019 ; 2.18514
13.12.2019 ; 2.19042
14.12.2019 ; 2.19564
15.12.2019 ; 2.20081
16.12.2019 ; 2.20592
17.12.2019 ; 2.21098
18.12.2019 ; 2.21599
19.12.2019 ; 2.22093
20.12.2019 ; 2.22582
21.12.2019 ; 2.23066
22.12.2019 ; 2.23544
23.12.2019 ; 2.24016
24.12.2019 ; 2.24483
25.12.2019 ; 2.24944
26.12.2019 ; 2.254
27.12.2019 ; 2.2585
28.12.2019 ; 2.26295
29.12.2019 ; 2.26733
30.12.2019 ; 2.27167
31.12.2019 ; 2.27594
01.01.2020 ; 2.28016
02.01.2020 ; 2.28433
03.01.2020 ; 2.28844
04.01.2020 ; 2.29249
05.01.2020 ; 2.29649
06.01.2020 ; 2.30043
07.01.2020 ; 2.30432
08.01.2020 ; 2.30815
09.01.2020 ; 2.31192
10.01.2020 ; 2.31564
11.01.2020 ; 2.31931
12.01.2020 ; 2.32291
13.01.2020 ; 2.32647
14.01.2020 ; 2.32997
15.01.2020 ; 2.33341
16.01.2020 ; 2.3368
17.01.2020 ; 2.34014
18.01.2020 ; 2.34341
19.01.2020 ; 2.34664
20.01.2020 ; 2.34981
21.01.2020 ; 2.35293
22.01.2020 ; 2.35599
23.01.2020 ; 2.359
24.01.2020 ; 2.36196
25.01.2020 ; 2.36486
26.01.2020 ; 2.36771
27.01.2020 ; 2.37051
28.01.2020 ; 2.37325
29.01.2020 ; 2.37594
30.01.2020 ; 2.37858
31.01.2020 ; 2.38117
01.02.2020 ; 2.3837
02.02.2020 ; 2.38618
03.02.2020 ; 2.38862
04.02.2020 ; 2.391
05.02.2020 ; 2.39333
06.02.2020 ; 2.3956
07.02.2020 ; 2.39783
08.02.2020 ; 2.40001
09.02.2020 ; 2.40214
10.02.2020 ; 2.40422
11.02.2020 ; 2.40625
12.02.2020 ; 2.40823
13.02.2020 ; 2.41016
14.02.2020 ; 2.41204
15.02.2020 ; 2.41387
16.02.2020 ; 2.41566
17.02.2020 ; 2.4174
18.02.2020 ; 2.41909
19.02.2020 ; 2.42073
20.02.2020 ; 2.42233
21.02.2020 ; 2.42388
22.02.2020 ; 2.42539
23.02.2020 ; 2.42685
24.02.2020 ; 2.42826
25.02.2020 ; 2.42963
26.02.2020 ; 2.43095
27.02.2020 ; 2.43223
28.02.2020 ; 2.43347
29.02.2020 ; 2.43466
01.03.2020 ; 2.43581
02.03.2020 ; 2.43692
03.03.2020 ; 2.43798
04.03.2020 ; 2.439
05.03.2020 ; 2.43998
06.03.2020 ; 2.44092
07.03.2020 ; 2.44182
08.03.2020 ; 2.44267
09.03.2020 ; 2.44349
10.03.2020 ; 2.44426
11.03.2020 ; 2.445
12.03.2020 ; 2.4457
13.03.2020 ; 2.44635
14.03.2020 ; 2.44697
15.03.2020 ; 2.44755
16.03.2020 ; 2.4481
17.03.2020 ; 2.4486
18.03.2020 ; 2.44907
19.03.2020 ; 2.44951
20.03.2020 ; 2.4499
21.03.2020 ; 2.45026
22.03.2020 ; 2.45059
23.03.2020 ; 2.45088
24.03.2020 ; 2.45114
25.03.2020 ; 2.45136
26.03.2020 ; 2.45154
27.03.2020 ; 2.4517
28.03.2020 ; 2.45182
29.03.2020 ; 2.45191
30.03.2020 ; 2.45197
31.03.2020 ; 2.45199
01.04.2020 ; 2.45199
02.04.2020 ; 2.45195
03.04.2020 ; 2.45188
04.04.2020 ; 2.45178
05.04.2020 ; 2.45165
06.04.2020 ; 2.4515
07.04.2020 ; 2.45131
08.04.2020 ; 2.45109
09.04.2020 ; 2.45085
10.04.2020 ; 2.45058
11.04.2020 ; 2.45028
12.04.2020 ; 2.44995
13.04.2020 ; 2.4496
14.04.2020 ; 2.44922
15.04.2020 ; 2.44881
16.04.2020 ; 2.44838
17.04.2020 ; 2.44793
18.04.2020 ; 2.44745
19.04.2020 ; 2.44694
20.04.2020 ; 2.44641
21.04.2020 ; 2.44586
22.04.2020 ; 2.44528
23.04.2020 ; 2.44468
24.04.2020 ; 2.44406
25.04.2020 ; 2.44341
26.04.2020 ; 2.44275
27.04.2020 ; 2.44206
28.04.2020 ; 2.44135
29.04.2020 ; 2.44062
30.04.2020 ; 2.43987
01.05.2020 ; 2.4391
02.05.2020 ; 2.43831
03.05.2020 ; 2.43749
04.05.2020 ; 2.43666
05.05.2020 ; 2.43582
06.05.2020 ; 2.43495
07.05.2020 ; 2.43406
08.05.2020 ; 2.43316
09.05.2020 ; 2.43224
10.05.2020 ; 2.4313
11.05.2020 ; 2.43034
12.05.2020 ; 2.42937
13.05.2020 ; 2.42838
14.05.2020 ; 2.42738
15.05.2020 ; 2.42636
16.05.2020 ; 2.42532
17.05.2020 ; 2.42427
18.05.2020 ; 2.4232
19.05.2020 ; 2.42212
20.05.2020 ; 2.42103
21.05.2020 ; 2.41992
22.05.2020 ; 2.41879
23.05.2020 ; 2.41765
24.05.2020 ; 2.4165
25.05.2020 ; 2.41534
26.05.2020 ; 2.41416
27.05.2020 ; 2.41297
28.05.2020 ; 2.41177
29.05.2020 ; 2.41055
30.05.2020 ; 2.40933
31.05.2020 ; 2.40809
01.06.2020 ; 2.40684
02.06.2020 ; 2.40558
03.06.2020 ; 2.4043
04.06.2020 ; 2.40302
05.06.2020 ; 2.40172
06.06.2020 ; 2.40042
07.06.2020 ; 2.3991
08.06.2020 ; 2.39777
09.06.2020 ; 2.39644
10.06.2020 ; 2.39509
11.06.2020 ; 2.39373
12.06.2020 ; 2.39237
13.06.2020 ; 2.39099
14.06.2020 ; 2.38961
15.06.2020 ; 2.38821
16.06.2020 ; 2.38681
17.06.2020 ; 2.38539
18.06.2020 ; 2.38397
19.06.2020 ; 2.38254
20.06.2020 ; 2.3811
21.06.2020 ; 2.37965
22.06.2020 ; 2.37819
23.06.2020 ; 2.37673
24.06.2020 ; 2.37525
25.06.2020 ; 2.37377
26.06.2020 ; 2.37228
27.06.2020 ; 2.37078
28.06.2020 ; 2.36928
29.06.2020 ; 2.36776
30.06.2020 ; 2.36624
01.07.2020 ; 2.36471
02.07.2020 ; 2.36317
03.07.2020 ; 2.36162
04.07.2020 ; 2.36007
05.07.2020 ; 2.3585
06.07.2020 ; 2.35693
07.07.2020 ; 2.35535
08.07.2020 ; 2.35377
09.07.2020 ; 2.35217
10.07.2020 ; 2.35057
11.07.2020 ; 2.34896
12.07.2020 ; 2.34734
13.07.2020 ; 2.34571
14.07.2020 ; 2.34408
15.07.2020 ; 2.34244
16.07.2020 ; 2.34079
17.07.2020 ; 2.33913
18.07.2020 ; 2.33746
19.07.2020 ; 2.33579
20.07.2020 ; 2.3341
21.07.2020 ; 2.33241
22.07.2020 ; 2.33071
23.07.2020 ; 2.329
24.07.2020 ; 2.32728
25.07.2020 ; 2.32555
26.07.2020 ; 2.32382
27.07.2020 ; 2.32207
28.07.2020 ; 2.32032
29.07.2020 ; 2.31856
30.07.2020 ; 2.31678
31.07.2020 ; 2.315
01.08.2020 ; 2.31321
02.08.2020 ; 2.31141
03.08.2020 ; 2.30959
04.08.2020 ; 2.30777
05.08.2020 ; 2.30594
06.08.2020 ; 2.3041
07.08.2020 ; 2.30224
08.08.2020 ; 2.30038
09.08.2020 ; 2.2985
10.08.2020 ; 2.29662
11.08.2020 ; 2.29472
12.08.2020 ; 2.29281
13.08.2020 ; 2.29089
14.08.2020 ; 2.28896
15.08.2020 ; 2.28701
16.08.2020 ; 2.28506
17.08.2020 ; 2.28309
18.08.2020 ; 2.2811
19.08.2020 ; 2.27911
20.08.2020 ; 2.2771
21.08.2020 ; 2.27508
22.08.2020 ; 2.27304
23.08.2020 ; 2.27099
24.08.2020 ; 2.26893
25.08.2020 ; 2.26685
26.08.2020 ; 2.26476
27.08.2020 ; 2.26265
28.08.2020 ; 2.26052
29.08.2020 ; 2.25839
30.08.2020 ; 2.25623
31.08.2020 ; 2.25406
01.09.2020 ; 2.25188
02.09.2020 ; 2.24967
03.09.2020 ; 2.24745
04.09.2020 ; 2.24522
05.09.2020 ; 2.24296
06.09.2020 ; 2.24069
07.09.2020 ; 2.2384
08.09.2020 ; 2.23609
09.09.2020 ; 2.23377
10.09.2020 ; 2.23142
11.09.2020 ; 2.22906
12.09.2020 ; 2.22667
13.09.2020 ; 2.22427
14.09.2020 ; 2.22185
15.09.2020 ; 2.2194
16.09.2020 ; 2.21694
17.09.2020 ; 2.21445
18.09.2020 ; 2.21195
19.09.2020 ; 2.20942
20.09.2020 ; 2.20687
21.09.2020 ; 2.2043
22.09.2020 ; 2.2017
23.09.2020 ; 2.19909
24.09.2020 ; 2.19645
25.09.2020 ; 2.19378
26.09.2020 ; 2.19109
27.09.2020 ; 2.18838
28.09.2020 ; 2.18565
29.09.2020 ; 2.18289
30.09.2020 ; 2.1801
01.10.2020 ; 2.17729
02.10.2020 ; 2.17445
03.10.2020 ; 2.17159
04.10.2020 ; 2.1687
05.10.2020 ; 2.16579
06.10.2020 ; 2.16284
07.10.2020 ; 2.15987
08.10.2020 ; 2.15687
09.10.2020 ; 2.15385
10.10.2020 ; 2.1508
11.10.2020 ; 2.14771
12.10.2020 ; 2.1446
13.10.2020 ; 2.14146
14.10.2020 ; 2.13829
15.10.2020 ; 2.13509
16.10.2020 ; 2.13186
17.10.2020 ; 2.1286
18.10.2020 ; 2.12531
19.10.2020 ; 2.12199
20.10.2020 ; 2.11863
21.10.2020 ; 2.11525
22.10.2020 ; 2.11183
23.10.2020 ; 2.10838
24.10.2020 ; 2.1049
25.10.2020 ; 2.10139
26.10.2020 ; 2.09784
27.10.2020 ; 2.09426
28.10.2020 ; 2.09064
29.10.2020 ; 2.08699
30.10.2020 ; 2.08331
31.10.2020 ; 2.07959
01.11.2020 ; 2.07584
02.11.2020 ; 2.07205
03.11.2020 ; 2.06823
04.11.2020 ; 2.06437
05.11.2020 ; 2.06048
06.11.2020 ; 2.05655
07.11.2020 ; 2.05258
08.11.2020 ; 2.04858
09.11.2020 ; 2.04453
10.11.2020 ; 2.04046
11.11.2020 ; 2.03634
12.11.2020 ; 2.03219
13.11.2020 ; 2.028
14.11.2020 ; 2.02377
15.11.2020 ; 2.01951
16.11.2020 ; 2.0152
17.11.2020 ; 2.01086
18.11.2020 ; 2.00648
19.11.2020 ; 2.00206
20.11.2020 ; 1.9976
21.11.2020 ; 1.9931
22.11.2020 ; 1.98856
23.11.2020 ; 1.98398
24.11.2020 ; 1.97936
25.11.2020 ; 1.97471
26.11.2020 ; 1.97001
27.11.2020 ; 1.96527
28.11.2020 ; 1.96049
29.11.2020 ; 1.95567
30.11.2020 ; 1.95081
01.12.2020 ; 1.94591
02.12.2020 ; 1.94097
03.12.2020 ; 1.93599
04.12.2020 ; 1.93096
05.12.2020 ; 1.9259
06.12.2020 ; 1.92079
07.12.2020 ; 1.91564
08.12.2020 ; 1.91045
09.12.2020 ; 1.90522
10.12.2020 ; 1.89995
11.12.2020 ; 1.89463
12.12.2020 ; 1.88927
13.12.2020 ; 1.88388
14.12.2020 ; 1.87844
15.12.2020 ; 1.87295
16.12.2020 ; 1.86743
17.12.2020 ; 1.86186
18.12.2020 ; 1.85626
19.12.2020 ; 1.85061
20.12.2020 ; 1.84491
21.12.2020 ; 1.83918
22.12.2020 ; 1.8334
23.12.2020 ; 1.82759
24.12.2020 ; 1.82173
25.12.2020 ; 1.81583
26.12.2020 ; 1.80988
27.12.2020 ; 1.8039
28.12.2020 ; 1.79787
29.12.2020 ; 1.79181
30.12.2020 ; 1.7857
31.12.2020 ; 1.77955
01.01.2021 ; 1.77336
02.01.2021 ; 1.76712
03.01.2021 ; 1.76085
04.01.2021 ; 1.75454
05.01.2021 ; 1.74818
06.01.2021 ; 1.74178
07.01.2021 ; 1.73535
08.01.2021 ; 1.72887
09.01.2021 ; 1.72235
10.01.2021 ; 1.7158
11.01.2021 ; 1.7092
12.01.2021 ; 1.70256
13.01.2021 ; 1.69589
14.01.2021 ; 1.68917
15.01.2021 ; 1.68242
16.01.2021 ; 1.67563
17.01.2021 ; 1.66879
18.01.2021 ; 1.66192
19.01.2021 ; 1.65502
20.01.2021 ; 1.64807
21.01.2021 ; 1.64109
22.01.2021 ; 1.63407
23.01.2021 ; 1.62701
24.01.2021 ; 1.61991
25.01.2021 ; 1.61278
26.01.2021 ; 1.60562
27.01.2021 ; 1.59841
28.01.2021 ; 1.59117
29.01.2021 ; 1.5839
30.01.2021 ; 1.57659
31.01.2021 ; 1.56925
01.02.2021 ; 1.56187
02.02.2021 ; 1.55446
03.02.2021 ; 1.54702
04.02.2021 ; 1.53954
05.02.2021 ; 1.53203
06.02.2021 ; 1.52449
07.02.2021 ; 1.51692
08.02.2021 ; 1.50931
09.02.2021 ; 1.50168
10.02.2021 ; 1.49401
11.02.2021 ; 1.48632
12.02.2021 ; 1.47859
13.02.2021 ; 1.47084
14.02.2021 ; 1.46306
15.02.2021 ; 1.45525
16.02.2021 ; 1.44741
17.02.2021 ; 1.43954
18.02.2021 ; 1.43165
19.02.2021 ; 1.42374
20.02.2021 ; 1.41579
21.02.2021 ; 1.40783
22.02.2021 ; 1.39984
23.02.2021 ; 1.39182
24.02.2021 ; 1.38378
25.02.2021 ; 1.37572
26.02.2021 ; 1.36764
27.02.2021 ; 1.35954
28.02.2021 ; 1.35142
01.03.2021 ; 1.34328
02.03.2021 ; 1.33512
03.03.2021 ; 1.32694
04.03.2021 ; 1.31874
05.03.2021 ; 1.31053
06.03.2021 ; 1.3023
07.03.2021 ; 1.29405
08.03.2021 ; 1.28579
09.03.2021 ; 1.27752
10.03.2021 ; 1.26923
11.03.2021 ; 1.26094
12.03.2021 ; 1.25263
13.03.2021 ; 1.24431
14.03.2021 ; 1.23598
15.03.2021 ; 1.22764
16.03.2021 ; 1.2193
17.03.2021 ; 1.21095
18.03.2021 ; 1.20259
19.03.2021 ; 1.19423
20.03.2021 ; 1.18586
21.03.2021 ; 1.1775
22.03.2021 ; 1.16913
23.03.2021 ; 1.16076
24.03.2021 ; 1.15239
25.03.2021 ; 1.14402
26.03.2021 ; 1.13566
27.03.2021 ; 1.1273
28.03.2021 ; 1.11894
29.03.2021 ; 1.1106
30.03.2021 ; 1.10226
31.03.2021 ; 1.09393
01.04.2021 ; 1.0856
02.04.2021 ; 1.0773
03.04.2021 ; 1.069
04.04.2021 ; 1.06072
05.04.2021 ; 1.05246
06.04.2021 ; 1.04421
07.04.2021 ; 1.03598
08.04.2021 ; 1.02778
09.04.2021 ; 1.01959
10.04.2021 ; 1.01143
11.04.2021 ; 1.0033
12.04.2021 ; 0.995189
13.04.2021 ; 0.987111
14.04.2021 ; 0.979064
15.04.2021 ; 0.97105
16.04.2021 ; 0.963071
17.04.2021 ; 0.955129
18.04.2021 ; 0.947225
19.04.2021 ; 0.939362
20.04.2021 ; 0.931543
21.04.2021 ; 0.923768
22.04.2021 ; 0.91604
23.04.2021 ; 0.908362
24.04.2021 ; 0.900736
25.04.2021 ; 0.893164
26.04.2021 ; 0.885649
27.04.2021 ; 0.878193
28.04.2021 ; 0.870799
29.04.2021 ; 0.863468
30.04.2021 ; 0.856205
01.05.2021 ; 0.849012
02.05.2021 ; 0.84189
03.05.2021 ; 0.834844
04.05.2021 ; 0.827877
05.05.2021 ; 0.82099
06.05.2021 ; 0.814187
07.05.2021 ; 0.807472
08.05.2021 ; 0.800846
09.05.2021 ; 0.794315
10.05.2021 ; 0.78788
11.05.2021 ; 0.781544
12.05.2021 ; 0.775313
13.05.2021 ; 0.769187
14.05.2021 ; 0.763172
15.05.2021 ; 0.757271
16.05.2021 ; 0.751487
17.05.2021 ; 0.745823
18.05.2021 ; 0.740283
19.05.2021 ; 0.734871
20.05.2021 ; 0.729591
21.05.2021 ; 0.724446
22.05.2021 ; 0.719439
23.05.2021 ; 0.714574
24.05.2021 ; 0.709856
25.05.2021 ; 0.705287
26.05.2021 ; 0.700871
27.05.2021 ; 0.696611
28.05.2021 ; 0.692512
29.05.2021 ; 0.688577
30.05.2021 ; 0.684809
31.05.2021 ; 0.681211
01.06.2021 ; 0.677786
02.06.2021 ; 0.674539
03.06.2021 ; 0.671471
04.06.2021 ; 0.668587
05.06.2021 ; 0.665888
06.06.2021 ; 0.663377
07.06.2021 ; 0.661057
08.06.2021 ; 0.658931
09.06.2021 ; 0.657001
10.06.2021 ; 0.655268
11.06.2021 ; 0.653734
12.06.2021 ; 0.652402
13.06.2021 ; 0.651273
14.06.2021 ; 0.650348
15.06.2021 ; 0.649628
16.06.2021 ; 0.649114
17.06.2021 ; 0.648807
18.06.2021 ; 0.648707
19.06.2021 ; 0.648814
20.06.2021 ; 0.649129
