time (days); x ; y ; r ; f ; E ; M ; P
246 ; -0.0458368 ; -0.380254 ; 0.383007 ; -1.69076 ; 137405 ; 137406 ; 88.8975
247 ; -0.276746 ; -0.329556 ; 0.430343 ; -2.26931 ; 137964 ; 137964 ; 88.8975
248 ; -0.425808 ; -0.176401 ; 0.460901 ; -2.74884 ; 138523 ; 138523 ; 88.8975
249 ; -0.469318 ; 0.0217245 ; 0.46982 ; 3.09534 ; 139081 ; 139081 ; 88.8975
250 ; -0.402471 ; 0.214615 ; 0.456117 ; 2.65171 ; 139640 ; 139640 ; 88.8975
251 ; -0.232998 ; 0.351096 ; 0.421375 ; 2.15669 ; 140199 ; 140198 ; 88.8975
252 ; 0.00872838 ; 0.371718 ; 0.371821 ; 1.54732 ; 140757 ; 140757 ; 88.8975
253 ; 0.238234 ; 0.22073 ; 0.324772 ; 0.747277 ; 141316 ; 141316 ; 88.8975
254 ; 0.303538 ; -0.0694628 ; 0.311385 ; -0.22497 ; 141874 ; 141874 ; 88.8975
255 ; 0.144679 ; -0.312042 ; 0.343951 ; -1.13665 ; 142433 ; 142433 ; 88.8975
256 ; -0.106023 ; -0.380863 ; 0.395345 ; -1.8423 ; 142991 ; 142991 ; 88.8975
257 ; -0.32126 ; -0.299874 ; 0.439469 ; -2.39061 ; 143550 ; 143550 ; 88.8975
258 ; -0.44623 ; -0.131092 ; 0.465087 ; -2.85585 ; 144108 ; 144108 ; 88.8975
259 ; -0.463292 ; 0.070234 ; 0.468585 ; 2.99114 ; 144667 ; 144667 ; 88.8975
260 ; -0.370614 ; 0.254505 ; 0.449586 ; 2.53984 ; 145226 ; 145226 ; 88.8975
261 ; -0.179735 ; 0.369011 ; 0.410456 ; 2.02405 ; 145784 ; 145784 ; 88.8975
262 ; 0.0697188 ; 0.352489 ; 0.359318 ; 1.37553 ; 146343 ; 146343 ; 88.8975
263 ; 0.274677 ; 0.158848 ; 0.317301 ; 0.524316 ; 146901 ; 146901 ; 88.8975
264 ; 0.28296 ; -0.139783 ; 0.315603 ; -0.458838 ; 147460 ; 147460 ; 88.8975
265 ; 0.0868394 ; -0.345048 ; 0.355808 ; -1.32424 ; 148018 ; 148018 ; 88.8975
266 ; -0.163812 ; -0.372788 ; 0.407192 ; -1.98482 ; 148577 ; 148577 ; 88.8975
267 ; -0.360447 ; -0.265209 ; 0.447502 ; -2.50726 ; 149135 ; 149135 ; 88.8975
268 ; -0.460403 ; -0.083945 ; 0.467993 ; -2.96124 ; 149694 ; 149694 ; 88.8975
269 ; -0.450921 ; 0.11778 ; 0.466049 ; 2.8861 ; 150253 ; 150253 ; 88.8975
270 ; -0.333015 ; 0.290443 ; 0.441878 ; 2.42437 ; 150811 ; 150811 ; 88.8975
271 ; -0.122825 ; 0.379403 ; 0.398789 ; 1.88388 ; 151370 ; 151370 ; 88.8975
272 ; 0.128563 ; 0.322579 ; 0.347255 ; 1.19154 ; 151928 ; 151928 ; 88.8975
273 ; 0.299049 ; 0.0900216 ; 0.312305 ; 0.292397 ; 152487 ; 152487 ; 88.8975
274 ; 0.249751 ; -0.203895 ; 0.322411 ; -0.684658 ; 153045 ; 153045 ; 88.8975
275 ; 0.0262556 ; -0.367291 ; 0.368228 ; -1.49943 ; 153604 ; 153604 ; 88.8975
276 ; -0.218199 ; -0.356929 ; 0.418341 ; -2.1195 ; 154162 ; 154162 ; 88.8975
277 ; -0.393971 ; -0.226369 ; 0.454374 ; -2.62007 ; 154721 ; 154721 ; 88.8975
278 ; -0.468246 ; -0.0356423 ; 0.469601 ; -3.06562 ; 155280 ; 155280 ; 88.8975
279 ; -0.432274 ; 0.163685 ; 0.462226 ; 2.77962 ; 155838 ; 155838 ; 88.8975
280 ; -0.289983 ; 0.321633 ; 0.433057 ; 2.30449 ; 156397 ; 156397 ; 88.8975
281 ; -0.0632069 ; 0.381365 ; 0.386568 ; 1.73504 ; 156955 ; 156955 ; 88.8975
282 ; 0.183057 ; 0.281855 ; 0.336084 ; 0.994793 ; 157514 ; 157514 ; 88.8975
283 ; 0.30966 ; 0.0170729 ; 0.31013 ; 0.0550785 ; 158072 ; 158072 ; 88.8975
284 ; 0.206065 ; -0.259502 ; 0.331367 ; -0.899675 ; 158631 ; 158631 ; 88.8975
285 ; -0.0350979 ; -0.379184 ; 0.380805 ; -1.66309 ; 159189 ; 159190 ; 88.8975
286 ; -0.2684 ; -0.334196 ; 0.428632 ; -2.24744 ; 159748 ; 159748 ; 88.8975
287 ; -0.42158 ; -0.184124 ; 0.460034 ; -2.72981 ; 160307 ; 160307 ; 88.8975
288 ; -0.469719 ; 0.0131461 ; 0.469903 ; 3.11361 ; 160865 ; 160865 ; 88.8975
289 ; -0.40746 ; 0.207251 ; 0.45714 ; 2.67106 ; 161424 ; 161424 ; 88.8975
290 ; -0.241928 ; 0.347237 ; 0.423206 ; 2.17932 ; 161983 ; 161982 ; 88.8975
291 ; -0.00207085 ; 0.374029 ; 0.374035 ; 1.57633 ; 162541 ; 162541 ; 88.8975
292 ; 0.230745 ; 0.230724 ; 0.326308 ; 0.785353 ; 163100 ; 163099 ; 88.8975
293 ; 0.305728 ; -0.0566737 ; 0.310936 ; -0.183293 ; 163658 ; 163658 ; 88.8975
294 ; 0.154397 ; -0.305119 ; 0.341959 ; -1.10234 ; 164216 ; 164217 ; 88.8975
295 ; -0.0955819 ; -0.38141 ; 0.393205 ; -1.81634 ; 164775 ; 164775 ; 88.8975
296 ; -0.313808 ; -0.305478 ; 0.437941 ; -2.36965 ; 165334 ; 165334 ; 88.8975
297 ; -0.443089 ; -0.139211 ; 0.464444 ; -2.83718 ; 165892 ; 165892 ; 88.8975
298 ; -0.464812 ; 0.0617557 ; 0.468897 ; 3.0095 ; 166451 ; 166451 ; 88.8975
299 ; -0.376639 ; 0.247755 ; 0.450821 ; 2.55975 ; 167010 ; 167009 ; 88.8975
300 ; -0.189387 ; 0.366381 ; 0.412435 ; 2.04788 ; 167568 ; 167568 ; 88.8975
301 ; 0.0590931 ; 0.356634 ; 0.361496 ; 1.40659 ; 168127 ; 168126 ; 88.8975
302 ; 0.269085 ; 0.1703 ; 0.318448 ; 0.564251 ; 168685 ; 168685 ; 88.8975
303 ; 0.287545 ; -0.127792 ; 0.314663 ; -0.418206 ; 169244 ; 169244 ; 88.8975
304 ; 0.0972689 ; -0.340031 ; 0.35367 ; -1.29218 ; 169802 ; 169802 ; 88.8975
305 ; -0.153872 ; -0.374797 ; 0.405154 ; -1.96036 ; 170361 ; 170361 ; 88.8975
306 ; -0.353959 ; -0.271629 ; 0.446172 ; -2.48705 ; 170919 ; 170919 ; 88.8975
307 ; -0.458367 ; -0.0923374 ; 0.467576 ; -2.9428 ; 171478 ; 171478 ; 88.8975
308 ; -0.453553 ; 0.10952 ; 0.466589 ; 2.90466 ; 172036 ; 172036 ; 88.8975
309 ; -0.34003 ; 0.284446 ; 0.443316 ; 2.44497 ; 172595 ; 172595 ; 88.8975
310 ; -0.133057 ; 0.378162 ; 0.400887 ; 1.90912 ; 173154 ; 173154 ; 88.8975
311 ; 0.118466 ; 0.328624 ; 0.349325 ; 1.22481 ; 173712 ; 173712 ; 88.8975
312 ; 0.295724 ; 0.10251 ; 0.312987 ; 0.333679 ; 174271 ; 174271 ; 88.8975
313 ; 0.256417 ; -0.193185 ; 0.321045 ; -0.645674 ; 174829 ; 174829 ; 88.8975
314 ; 0.0370151 ; -0.364146 ; 0.366022 ; -1.4695 ; 175388 ; 175388 ; 88.8975
315 ; -0.208921 ; -0.360241 ; 0.416439 ; -2.09634 ; 175946 ; 175946 ; 88.8975
316 ; -0.388499 ; -0.233466 ; 0.453253 ; -2.60048 ; 176505 ; 176505 ; 88.8975
317 ; -0.467328 ; -0.044189 ; 0.469412 ; -3.04732 ; 177063 ; 177063 ; 88.8975
318 ; -0.436003 ; 0.155763 ; 0.462991 ; 2.79847 ; 177622 ; 177622 ; 88.8975
319 ; -0.297926 ; 0.31653 ; 0.434685 ; 2.32593 ; 178181 ; 178181 ; 88.8975
320 ; -0.0738365 ; 0.38167 ; 0.388747 ; 1.76189 ; 178739 ; 178739 ; 88.8975
321 ; 0.173897 ; 0.289789 ; 0.337961 ; 1.03032 ; 179298 ; 179298 ; 88.8975
322 ; 0.308839 ; 0.0300549 ; 0.310298 ; 0.0970103 ; 179856 ; 179856 ; 88.8975
323 ; 0.214397 ; -0.250417 ; 0.329659 ; -0.862736 ; 180415 ; 180415 ; 88.8975
324 ; -0.0243313 ; -0.377816 ; 0.378598 ; -1.63511 ; 180973 ; 180973 ; 88.8975
325 ; -0.259906 ; -0.338651 ; 0.426891 ; -2.22539 ; 181532 ; 181532 ; 88.8975
326 ; -0.417163 ; -0.191766 ; 0.459129 ; -2.71071 ; 182090 ; 182090 ; 88.8975
327 ; -0.469922 ; 0.00456213 ; 0.469944 ; 3.13188 ; 182649 ; 182649 ; 88.8975
328 ; -0.412263 ; 0.199792 ; 0.458124 ; 2.69032 ; 183208 ; 183208 ; 88.8975
329 ; -0.250719 ; 0.343178 ; 0.425008 ; 2.20175 ; 183766 ; 183766 ; 88.8975
330 ; -0.0128684 ; 0.376028 ; 0.376248 ; 1.605 ; 184325 ; 184325 ; 88.8975
331 ; 0.222966 ; 0.240429 ; 0.327902 ; 0.823066 ; 184883 ; 184883 ; 88.8975
332 ; 0.307474 ; -0.0438026 ; 0.310578 ; -0.141507 ; 185442 ; 185442 ; 88.8975
333 ; 0.163947 ; -0.297862 ; 0.340001 ; -1.06764 ; 186000 ; 186000 ; 88.8975
334 ; -0.0850726 ; -0.381684 ; 0.39105 ; -1.7901 ; 186559 ; 186559 ; 88.8975
335 ; -0.306194 ; -0.310922 ; 0.43638 ; -2.34853 ; 187117 ; 187118 ; 88.8975
336 ; -0.439756 ; -0.14727 ; 0.46376 ; -2.81844 ; 187676 ; 187676 ; 88.8975
337 ; -0.466136 ; 0.0532513 ; 0.469168 ; 3.02785 ; 188235 ; 188235 ; 88.8975
338 ; -0.382485 ; 0.240888 ; 0.45202 ; 2.57955 ; 188793 ; 188793 ; 88.8975
339 ; -0.198922 ; 0.363522 ; 0.414389 ; 2.07149 ; 189352 ; 189352 ; 88.8975
340 ; 0.0484129 ; 0.360449 ; 0.363686 ; 1.43728 ; 189911 ; 189910 ; 88.8975
341 ; 0.26313 ; 0.181523 ; 0.319669 ; 0.60389 ; 190469 ; 190469 ; 88.8975
342 ; 0.291729 ; -0.115621 ; 0.313806 ; -0.37734 ; 191027 ; 191027 ; 88.8975
343 ; 0.107602 ; -0.334679 ; 0.351552 ; -1.25973 ; 191586 ; 191586 ; 88.8975
344 ; -0.143832 ; -0.376562 ; 0.403096 ; -1.93566 ; 192144 ; 192145 ; 88.8975
345 ; -0.347297 ; -0.277916 ; 0.444806 ; -2.46672 ; 192703 ; 192703 ; 88.8975
346 ; -0.456137 ; -0.10069 ; 0.467118 ; -2.92433 ; 193262 ; 193262 ; 88.8975
347 ; -0.455991 ; 0.101213 ; 0.467088 ; 2.92317 ; 193820 ; 193820 ; 88.8975
348 ; -0.346874 ; 0.278305 ; 0.444719 ; 2.46544 ; 194379 ; 194379 ; 88.8975
349 ; -0.143199 ; 0.376664 ; 0.402966 ; 1.9341 ; 194938 ; 194937 ; 88.8975
350 ; 0.108247 ; 0.334333 ; 0.35142 ; 1.25768 ; 195496 ; 195496 ; 88.8975
351 ; 0.291978 ; 0.114853 ; 0.313755 ; 0.37477 ; 196055 ; 196054 ; 88.8975
352 ; 0.262745 ; -0.182219 ; 0.319748 ; -0.606365 ; 196613 ; 196613 ; 88.8975
353 ; 0.0477416 ; -0.360677 ; 0.363823 ; -1.43919 ; 197171 ; 197172 ; 88.8975
354 ; -0.199516 ; -0.363336 ; 0.414511 ; -2.07297 ; 197730 ; 197730 ; 88.8975
355 ; -0.382845 ; -0.240454 ; 0.452094 ; -2.58079 ; 198289 ; 198289 ; 88.8975
356 ; -0.466213 ; -0.0527172 ; 0.469184 ; -3.029 ; 198847 ; 198847 ; 88.8975
357 ; -0.43954 ; 0.147773 ; 0.463716 ; 2.81727 ; 199406 ; 199406 ; 88.8975
358 ; -0.305711 ; 0.311258 ; 0.436281 ; 2.3472 ; 199965 ; 199964 ; 88.8975
359 ; -0.0844115 ; 0.381692 ; 0.390915 ; 1.78844 ; 200523 ; 200523 ; 88.8975
360 ; 0.16454 ; 0.297396 ; 0.33988 ; 1.06545 ; 201082 ; 201082 ; 88.8975
361 ; 0.307568 ; 0.0429931 ; 0.310559 ; 0.138884 ; 201640 ; 201640 ; 88.8975
362 ; 0.222469 ; -0.241028 ; 0.328004 ; -0.825418 ; 202199 ; 202199 ; 88.8975
363 ; -0.0135452 ; -0.376143 ; 0.376387 ; -1.60679 ; 202757 ; 202757 ; 88.8975
364 ; -0.251266 ; -0.342917 ; 0.42512 ; -2.20315 ; 203316 ; 203316 ; 88.8975
365 ; -0.412558 ; -0.199321 ; 0.458185 ; -2.69153 ; 203874 ; 203874 ; 88.8975
366 ; -0.469928 ; -0.00402375 ; 0.469946 ; -3.13303 ; 204433 ; 204433 ; 88.8975
367 ; -0.41688 ; 0.192242 ; 0.459071 ; 2.70951 ; 204992 ; 204991 ; 88.8975
368 ; -0.259368 ; 0.338925 ; 0.426781 ; 2.224 ; 205550 ; 205550 ; 88.8975
369 ; -0.0236554 ; 0.37772 ; 0.37846 ; 1.63334 ; 206109 ; 206109 ; 88.8975
370 ; 0.214911 ; 0.249837 ; 0.329553 ; 0.860407 ; 206667 ; 206667 ; 88.8975
371 ; 0.308773 ; -0.0308677 ; 0.310312 ; -0.0996381 ; 207226 ; 207226 ; 88.8975
372 ; 0.173316 ; -0.290276 ; 0.338081 ; -1.03253 ; 207784 ; 207784 ; 88.8975
373 ; -0.0745014 ; -0.38168 ; 0.388883 ; -1.76357 ; 208343 ; 208343 ; 88.8975
374 ; -0.298419 ; -0.316204 ; 0.434786 ; -2.32727 ; 208901 ; 208901 ; 88.8975
375 ; -0.43623 ; -0.155264 ; 0.463037 ; -2.79965 ; 209460 ; 209460 ; 88.8975
376 ; -0.467264 ; 0.0447244 ; 0.469399 ; 3.04617 ; 210018 ; 210018 ; 88.8975
377 ; -0.38815 ; 0.233908 ; 0.453181 ; 2.59925 ; 210577 ; 210577 ; 88.8975
378 ; -0.208334 ; 0.360442 ; 0.416319 ; 2.09488 ; 211136 ; 211136 ; 88.8975
379 ; 0.0376888 ; 0.363938 ; 0.365884 ; 1.46761 ; 211694 ; 211694 ; 88.8975
380 ; 0.256824 ; 0.192504 ; 0.320961 ; 0.643218 ; 212253 ; 212253 ; 88.8975
381 ; 0.295501 ; -0.103288 ; 0.313033 ; -0.336262 ; 212811 ; 212811 ; 88.8975
382 ; 0.117828 ; -0.328992 ; 0.349455 ; -1.22688 ; 213370 ; 213370 ; 88.8975
383 ; -0.133696 ; -0.378075 ; 0.401018 ; -1.91069 ; 213928 ; 213928 ; 88.8975
384 ; -0.340464 ; -0.284065 ; 0.443405 ; -2.44626 ; 214487 ; 214487 ; 88.8975
385 ; -0.453712 ; -0.109 ; 0.466621 ; -2.90582 ; 215045 ; 215046 ; 88.8975
386 ; -0.458233 ; 0.0928624 ; 0.467548 ; 2.94165 ; 215604 ; 215604 ; 88.8975
387 ; -0.353546 ; 0.272027 ; 0.446087 ; 2.48578 ; 216163 ; 216163 ; 88.8975
388 ; -0.153246 ; 0.374915 ; 0.405026 ; 1.95882 ; 216721 ; 216721 ; 88.8975
389 ; 0.0979198 ; 0.339706 ; 0.353537 ; 1.29015 ; 217280 ; 217280 ; 88.8975
390 ; 0.28782 ; 0.127033 ; 0.314607 ; 0.41565 ; 217838 ; 217838 ; 88.8975
391 ; 0.268722 ; -0.171011 ; 0.318522 ; -0.566745 ; 218397 ; 218397 ; 88.8975
392 ; 0.0584249 ; -0.356882 ; 0.361633 ; -1.40853 ; 218955 ; 218955 ; 88.8975
393 ; -0.189989 ; -0.366208 ; 0.412558 ; -2.04937 ; 219514 ; 219514 ; 88.8975
394 ; -0.377011 ; -0.247328 ; 0.450898 ; -2.56099 ; 220072 ; 220073 ; 88.8975
395 ; -0.464901 ; -0.0612231 ; 0.468915 ; -3.01066 ; 220631 ; 220631 ; 88.8975
396 ; -0.442886 ; 0.139718 ; 0.464402 ; 2.836 ; 221190 ; 221190 ; 88.8975
397 ; -0.313336 ; 0.305824 ; 0.437844 ; 2.36833 ; 221748 ; 221748 ; 88.8975
398 ; -0.0949248 ; 0.381436 ; 0.39307 ; 1.8147 ; 222307 ; 222307 ; 88.8975
399 ; 0.155001 ; 0.304673 ; 0.341835 ; 1.10018 ; 222866 ; 222865 ; 88.8975
400 ; 0.30585 ; 0.0558688 ; 0.310911 ; 0.180675 ; 223424 ; 223424 ; 88.8975
401 ; 0.230265 ; -0.231341 ; 0.326406 ; -0.787729 ; 223982 ; 223982 ; 88.8975
402 ; -0.00274809 ; -0.374164 ; 0.374174 ; -1.57814 ; 224541 ; 224541 ; 88.8975
403 ; -0.242484 ; -0.346988 ; 0.423319 ; -2.18073 ; 225099 ; 225100 ; 88.8975
404 ; -0.407767 ; -0.206786 ; 0.457202 ; -2.67227 ; 225658 ; 225658 ; 88.8975
405 ; -0.469737 ; -0.0126079 ; 0.469906 ; -3.11476 ; 226217 ; 226217 ; 88.8975
406 ; -0.421308 ; 0.184606 ; 0.459978 ; 2.72862 ; 226775 ; 226775 ; 88.8975
407 ; -0.267872 ; 0.334481 ; 0.428524 ; 2.24606 ; 227334 ; 227334 ; 88.8975
408 ; -0.0344235 ; 0.379107 ; 0.380667 ; 1.66135 ; 227893 ; 227892 ; 88.8975
409 ; 0.206595 ; 0.258941 ; 0.331258 ; 0.897369 ; 228451 ; 228451 ; 88.8975
410 ; 0.309622 ; -0.0178879 ; 0.310138 ; -0.0577092 ; 229009 ; 229010 ; 88.8975
411 ; 0.182488 ; -0.282362 ; 0.3362 ; -0.997032 ; 229568 ; 229568 ; 88.8975
412 ; -0.0638749 ; -0.381393 ; 0.386705 ; -1.73673 ; 230126 ; 230127 ; 88.8975
413 ; -0.290486 ; -0.321318 ; 0.43316 ; -2.30584 ; 230685 ; 230685 ; 88.8975
414 ; -0.432513 ; -0.16319 ; 0.462275 ; -2.7808 ; 231244 ; 231244 ; 88.8975
415 ; -0.468194 ; 0.0361787 ; 0.46959 ; 3.06447 ; 231802 ; 231802 ; 88.8975
416 ; -0.393633 ; 0.226817 ; 0.454305 ; 2.61885 ; 232361 ; 232361 ; 88.8975
417 ; -0.217621 ; 0.357143 ; 0.418223 ; 2.11805 ; 232920 ; 232919 ; 88.8975
418 ; 0.0269311 ; 0.367103 ; 0.368089 ; 1.49757 ; 233478 ; 233478 ; 88.8975
419 ; 0.250179 ; 0.203231 ; 0.322324 ; 0.682223 ; 234037 ; 234037 ; 88.8975
420 ; 0.298853 ; -0.0908086 ; 0.312345 ; -0.294991 ; 234595 ; 234595 ; 88.8975
421 ; 0.127934 ; -0.322968 ; 0.347384 ; -1.19364 ; 235153 ; 235154 ; 88.8975
422 ; -0.12347 ; -0.379333 ; 0.398922 ; -1.88547 ; 235712 ; 235712 ; 88.8975
423 ; -0.33346 ; -0.290072 ; 0.44197 ; -2.42567 ; 236271 ; 236271 ; 88.8975
424 ; -0.451091 ; -0.117264 ; 0.466084 ; -2.88727 ; 236829 ; 236829 ; 88.8975
425 ; -0.460281 ; 0.0844723 ; 0.467968 ; 2.96009 ; 237388 ; 237388 ; 88.8975
426 ; -0.360045 ; 0.265616 ; 0.44742 ; 2.50599 ; 237947 ; 237946 ; 88.8975
427 ; -0.163192 ; 0.372921 ; 0.407065 ; 1.98329 ; 238505 ; 238505 ; 88.8975
428 ; 0.087496 ; 0.344744 ; 0.355674 ; 1.32224 ; 239064 ; 239064 ; 88.8975
429 ; 0.283259 ; 0.139037 ; 0.315542 ; 0.456298 ; 239622 ; 239622 ; 88.8975
430 ; 0.274337 ; -0.159572 ; 0.317371 ; -0.526829 ; 240181 ; 240181 ; 88.8975
431 ; 0.0690543 ; -0.352759 ; 0.359454 ; -1.37749 ; 240739 ; 240739 ; 88.8975
432 ; -0.180344 ; -0.368853 ; 0.410581 ; -2.02555 ; 241298 ; 241298 ; 88.8975
433 ; -0.370998 ; -0.254085 ; 0.449665 ; -2.54109 ; 241856 ; 241856 ; 88.8975
434 ; -0.463393 ; -0.0697032 ; 0.468606 ; -2.99229 ; 242415 ; 242415 ; 88.8975
435 ; -0.446039 ; 0.131603 ; 0.465048 ; 2.85468 ; 242974 ; 242973 ; 88.8975
436 ; -0.320798 ; 0.30023 ; 0.439374 ; 2.3893 ; 243532 ; 243532 ; 88.8975
437 ; -0.10537 ; 0.380905 ; 0.395211 ; 1.84068 ; 244091 ; 244091 ; 88.8975
438 ; 0.145293 ; 0.311618 ; 0.343825 ; 1.13451 ; 244649 ; 244649 ; 88.8975
439 ; 0.303688 ; 0.0686636 ; 0.311354 ; 0.22236 ; 245208 ; 245208 ; 88.8975
440 ; 0.237773 ; -0.221365 ; 0.324867 ; -0.749675 ; 245766 ; 245766 ; 88.8975
441 ; 0.0080513 ; -0.371873 ; 0.37196 ; -1.54915 ; 246325 ; 246325 ; 88.8975
442 ; -0.233562 ; -0.35086 ; 0.42149 ; -2.15812 ; 246883 ; 246883 ; 88.8975
443 ; -0.402789 ; -0.214156 ; 0.456182 ; -2.65292 ; 247442 ; 247442 ; 88.8975
444 ; -0.469349 ; -0.0211868 ; 0.469827 ; -3.09648 ; 248001 ; 248001 ; 88.8975
445 ; -0.425548 ; 0.176887 ; 0.460848 ; 2.74765 ; 248559 ; 248559 ; 88.8975
446 ; -0.276227 ; 0.329852 ; 0.430237 ; 2.26795 ; 249118 ; 249118 ; 88.8975
447 ; -0.0451643 ; 0.380196 ; 0.382869 ; 1.68903 ; 249676 ; 249676 ; 88.8975
448 ; 0.198032 ; 0.267734 ; 0.333014 ; 0.933948 ; 250235 ; 250235 ; 88.8975
449 ; 0.310018 ; -0.00488191 ; 0.310057 ; -0.0157459 ; 250793 ; 250793 ; 88.8975
450 ; 0.191452 ; -0.274125 ; 0.334363 ; -0.961137 ; 251352 ; 251352 ; 88.8975
451 ; -0.0532004 ; -0.380818 ; 0.384516 ; -1.7096 ; 251910 ; 251910 ; 88.8975
452 ; -0.282397 ; -0.32626 ; 0.431502 ; -2.28425 ; 252469 ; 252469 ; 88.8975
453 ; -0.428605 ; -0.171044 ; 0.461474 ; -2.76189 ; 253027 ; 253028 ; 88.8975
454 ; -0.468928 ; 0.0276177 ; 0.46974 ; 3.08277 ; 253586 ; 253586 ; 88.8975
455 ; -0.398933 ; 0.219622 ; 0.455392 ; 2.63835 ; 254145 ; 254145 ; 88.8975
456 ; -0.226779 ; 0.353632 ; 0.4201 ; 2.14102 ; 254703 ; 254703 ; 88.8975
457 ; 0.0161499 ; 0.369947 ; 0.3703 ; 1.52717 ; 255262 ; 255262 ; 88.8975
458 ; 0.243209 ; 0.213694 ; 0.323752 ; 0.720891 ; 255820 ; 255820 ; 88.8975
459 ; 0.301779 ; -0.078199 ; 0.311746 ; -0.25355 ; 256379 ; 256379 ; 88.8975
460 ; 0.137906 ; -0.316609 ; 0.34534 ; -1.16001 ; 256937 ; 256937 ; 88.8975
461 ; -0.113158 ; -0.380331 ; 0.396808 ; -1.85998 ; 257496 ; 257496 ; 88.8975
462 ; -0.326288 ; -0.295932 ; 0.440499 ; -2.40494 ; 258054 ; 258055 ; 88.8975
463 ; -0.448277 ; -0.125476 ; 0.465507 ; -2.86867 ; 258613 ; 258613 ; 88.8975
464 ; -0.462132 ; 0.0760464 ; 0.468347 ; 2.9785 ; 259172 ; 259172 ; 88.8975
465 ; -0.366369 ; 0.259075 ; 0.448716 ; 2.52609 ; 259730 ; 259730 ; 88.8975
466 ; -0.173032 ; 0.370686 ; 0.409082 ; 2.00753 ; 260289 ; 260289 ; 88.8975
467 ; 0.0769874 ; 0.349448 ; 0.357828 ; 1.35395 ; 260848 ; 260847 ; 88.8975
468 ; 0.278306 ; 0.150847 ; 0.316558 ; 0.496695 ; 261406 ; 261406 ; 88.8975
469 ; 0.279579 ; -0.147916 ; 0.316297 ; -0.486631 ; 261964 ; 261965 ; 88.8975
470 ; 0.0796189 ; -0.348304 ; 0.357288 ; -1.34607 ; 262523 ; 262523 ; 88.8975
471 ; -0.170585 ; -0.371266 ; 0.40858 ; -2.0015 ; 263081 ; 263082 ; 88.8975
472 ; -0.364806 ; -0.26072 ; 0.448396 ; -2.52108 ; 263640 ; 263640 ; 88.8975
473 ; -0.461688 ; -0.0781537 ; 0.468256 ; -2.9739 ; 264199 ; 264199 ; 88.8975
